ボンボンショコラ3P,1200,1
ボンボンショコラ6P,2300,1
ローズブルーム6P,1600,1
ローズブルーム9P,2400,1
ブリリアンハート1P,500,1
ブリリアンハート2P,1000,1
ショコラコロレ5P,1000,1
ショコラコロレ10P,2000,1
シェリーココ,2300,1
